ID,Maker,Genmodel,Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date,value
47825,Citroen,C3 Aircross,18_9,2021,5,Blue,2019.0,SUV,26700,1.2L,Automatic,Petrol,12795.0,5.0,5.0,Gear Box Issue,0,26,2021-05-26,2,207.95,4.0,2021-05-27,12.151.508.253.418.100
42351,Ford,Mondeo,29_27,2018,5,Silver,2008.0,Estate,80000,2.0L,Manual,Diesel,4495.0,5.0,5.0,Starter Motor Issue,0,12,2018-05-12,1,104.95,3.0,2018-05-12,42.659.393.741.026.800
41944,Bentley,Flying Spur,10_6,2017,8,Gelb,2014.0,Saloon,21000,6.0L,Automatic,Petrol,104995.0,5.0,0.0,Gear Box Issue,0,22,2017-08-22,3,-1169.95,6.0,2017-08-23,9.973.988.919.093.990
16389,Fiat,Grande Punto,28_15,2018,5,Blue,2006.0,Hatchback,75000,1.4L,Manual,Petrol,1295.0,5.0,5.0,Flat Tyres,0,21,2018-05-21,1,1.175.094.387.986.110,1.0,2018-05-21,12.324.924.378.552.700
39782,Honda,Jazz,34_11,2018,3,Black,2017.0,Hatchback,100,1.3L,Manual,Petrol,13295.0,5.0,5.0,Alternator Failing,0,16,2018-03-16,1,305.9,2.0,2018-03-16,12.634.170.222.812.000
49917,Ford,C-Max,29_2,2018,6,Blue,2013.0,MPV,63412,1.6L,Manual,Diesel,6000.0,5.0,5.0,Warning Light,0,8,2018-06-08,1,240.0,9.0,2018-06-10,5.693.363.344.344.880
1430,Ford,S-Max,29_31,2018,5,Grey,2015.0,MPV,24429,2.0L,Automatic,Diesel,14995.0,7.0,5.0,Alternator Failing,0,24,2018-05-24,1,33.990.000.000.000.000,2.0,2018-05-24,14.237.493.193.212.000
25797,Ford,Focus,29_14,2018,5,Gelb,2014.0,Hatchback,50000,1.6L,Manual,Diesel,8990.0,5.0,5.0,Flat Tyres,0,9,2018-05-09,1,-22.697,1.0,2018-05-09,8.542.947.204.344.210
3667,Fiat,500L,28_4,2018,1,Yellow,2013.0,MPV,70797,1.6L,Manual,Diesel,5695.0,5.0,5.0,Brake Pads Worn,0,15,2018-01-15,1,428.475,2.0,2018-01-15,5.419.267.686.717.800
4654,Ford,Kuga,29_25,2018,6,Black,2009.0,SUV,85593,2.0L,Manual,Diesel,6695.0,5.0,5.0,Electrical Issue,3,14,2018-06-14,1,53.475,1.0,2018-06-14,636.085.309.398.241
2418,Fiat,Tipo,28_28,2018,6,Red,2018.0,Estate,146,1.4L,Manual,Petrol,11990.0,5.0,5.0,Transmission Issue,1,22,2018-06-22,1,115.97,4.0,2018-06-23,11.385.787.997.973.300
40778,Ford,Focus,29_14,2018,7,Grey,2010.0,Hatchback,100000,1.6L,Manual,Diesel,2990.0,5.0,5.0,Flat Tyres,0,10,2018-07-10,1,-20.897,1.0,2018-07-10,28.407.212.833.924.900
23752,Ford,Ka,29_23,2018,8,White,2014.0,Hatchback,7000,1.2L,Manual,Petrol,2795.0,4.0,3.0,Starter Motor Issue,0,27,2018-08-27,1,87.95,3.0,2018-08-27,26.540.567.805.590.500
18073,Citroen,Grand C4 Picasso,18_24,2018,7,Grey,2014.0,MPV,15850,1.6L,Automatic,Diesel,10699.0,7.0,5.0,Brake Pads Worn,0,21,2018-07-21,2,853.495,4.0,2018-07-22,1.016.348.776.135.600
44112,Ford,Mustang,29_28,2021,5,White,2019.0,Coupe,0,5.0L,Manual,Petrol,58400.0,4.0,2.0,Flat Tyres,0,8,2021-05-08,1,37.52,1.0,2021-05-08,55.477.754.395.372.500
15107,Ford,C-Max,29_2,2018,8,White,2013.0,MPV,51979,1.6L,Manual,Diesel,6330.0,5.0,5.0,Engine Issue,4,8,2018-08-08,1,516.5,10.0,2018-08-10,6.011.751.972.728.280
35913,Ford,Fusion,29_18,2018,5,Orange,2006.0,Hatchback,160000,1.6L,Manual,Diesel,1350.0,5.0,5.0,Flat Tyres,0,5,2018-05-05,1,20.405,1.0,2018-05-05,12.836.436.075.669
38390,Ford,Kuga,29_25,2018,5,Green,2015.0,SUV,36592,2.0L,Manual,Diesel,15000.0,5.0,5.0,Windscreen Crack,0,6,2018-05-06,1,29.0,1.0,2018-05-06,1.426.014.555.315.320
38303,Ford,Fiesta,29_13,2018,6,Green,2012.0,Hatchback,81581,1.6L,Manual,Diesel,4995.0,5.0,3.0,Alternator Failing,0,3,2018-06-03,1,-139.9,2.0,2018-06-03,4.745.286.990.171.010
25664,Hyundai,i30,36_10,2018,8,Silver,2016.0,Hatchback,8172,1.4L,Manual,Petrol,10499.0,5.0,5.0,Flat Tyres,0,7,2018-08-07,1,231.497,1.0,2018-08-07,9.963.062.949.619.120
26395,Ford,Fiesta,29_13,2018,8,Red,2016.0,Hatchback,41491,1.0L,Manual,Petrol,8490.0,5.0,5.0,Transmission Issue,1,7,2018-08-07,1,105.47,4.0,2018-08-08,8.059.855.976.770.460
17848,Citroen,Grand C4 Picasso,18_24,2018,8,Red,2008.0,MPV,56000,1.8L,Manual,Petrol,3890.0,7.0,5.0,Windscreen Crack,0,24,2018-08-24,2,42.334,2.0,2018-08-24,3.688.987.689.746.840
45452,Fiat,500,28_2,2018,8,White,2009.0,Hatchback,47833,1.2L,Automatic,Petrol,4750.0,4.0,3.0,Steering Wheel Shaking,0,8,2018-08-08,1,24.75,1.0,2018-08-08,4.510.713.679.049.660
42604,Ford,Ka,29_23,2018,3,Black,2008.0,Hatchback,51000,1.3L,Manual,Petrol,1495.0,4.0,3.0,Flat Tyres,0,13,2018-03-13,1,204.485,1.0,2018-03-13,14.299.822.993.305.800
14962,Hyundai,i30,36_10,2018,6,Blue,2016.0,Hatchback,18221,1.4L,Manual,Petrol,10000.0,5.0,5.0,Tyre Alignment,0,12,2018-06-12,1,11.0,0.5,2018-06-12,9.507.611.504.055.810
27170,Abarth,595,2_4,2021,4,Blue,2019.0,Hatchback,15601,1.4L,Manual,Petrol,11399.0,4.0,3.0,Gear Box Issue,0,11,2021-04-11,2,193.99,4.0,2021-04-12,1.082.069.794.981.140
16983,Citroen,DS3 Cabrio,21_1,2018,8,Grey,2013.0,Convertible,33000,1.6L,Manual,Petrol,6995.0,5.0,2.0,Electrical Issue,5,11,2018-08-11,2,126.995,6.0,2018-08-12,664.223.688.937.196
7098,Ford,Focus,29_14,2018,8,Silver,2003.0,Hatchback,130000,1.6L,Manual,Petrol,350.0,5.0,5.0,Warning Light,0,20,2018-08-20,1,183.5,9.0,2018-08-22,33.201.798.735.864.400
44417,Ford,Focus C-Max,29_15,2018,5,Green,2007.0,MPV,117000,1.6L,Automatic,still_Diesel_but_you_found_an_easteregg,450.0,5.0,5.0,Steering Wheel Shaking,0,26,2018-05-26,1,7.292.279.093.089.990,1.0,2018-05-26,42.620.609.021.566.300
1394,Ford,S-Max,29_31,2018,4,Black,2007.0,MPV,88000,1.8L,Manual,Diesel,4590.0,7.0,5.0,Steering Wheel Shaking,0,23,2018-04-23,1,24.59,1.0,2018-04-23,4.357.264.331.712.410
19907,Ford,Kuga,29_25,2018,4,Gelb,2012.0,SUV,62000,2.0L,Automatic,Diesel,11000.0,5.0,5.0,Starter Motor Issue,0,14,2018-04-14,1,170.0,3.0,2018-04-14,10.452.891.516.946.800
48926,Bentley,Bentayga,10_3,2018,5,Grey,2018.0,SUV,-3968,6.0L,Automatic,Petrol,159950.0,5.0,5.0,Excessive Emissions,0,2,2018-05-02,3,203.955,3.0,2018-05-02,15.194.558.491.963.100
12546,Ford,C-Max,29_2,2018,8,Black,2011.0,MPV,62305,1.6L,Manual,Diesel,5690.0,5.0,5.0,Radiator Leaking,0,16,2018-08-16,1,153.8,2.0,2018-08-16,5.407.347.648.544.780
1483,Ford,Fiesta,29_13,2021,5,Blue,2019.0,Hatchback,9691,1.0L,Manual,Petrol,13743.0,5.0,5.0,Excessive Emissions,0,10,2021-05-10,1,32.368.700.000.000.000,1.0,2021-05-10,13.053.675.506.109.500
42452,Fiat,500,28_2,2018,3,Red,2016.0,Hatchback,17372,1.2L,Manual,Petrol,8750.0,4.0,3.0,Radiator Leaking,0,23,2018-03-23,1,215.0,2.0,2018-03-23,831.170.449.578.824
35244,Citroen,Grand C4 Picasso,18_24,2018,6,Blue,2015.0,MPV,26000,1.6L,Manual,Diesel,10890.0,7.0,5.0,Electrical Issue,3,7,2018-06-07,2,-94.45,2.0,2018-06-07,10.351.021.854.158.300
38505,Honda,CR-V,34_3,2018,5,Black,2005.0,SUV,104000,2.0L,Manual,Petrol,2995.0,5.0,5.0,Excessive Emissions,0,1,2018-05-01,1,-226.955,1.0,2018-05-01,2.846.874.562.814.080
22370,Abarth,595,2_4,2021,5,Grey,2019.0,Hatchback,7800,1.4L,Manual,Petrol,16150.0,4.0,3.0,Electrical Issue,4,19,2021-05-19,2,6.360.179.334.652.050,4.844.319.112.754.280,2021-05-20,15.334.868.853.513.200
46104,Fiat,Grande Punto,28_15,2018,8,Red,2007.0,Hatchback,88629,1.2L,Manual,Petrol,1685.0,5.0,5.0,Transmission Issue,1,10,2018-08-10,1,85.055,4.0,2018-08-11,1.601.024.735.636.570
6735,Ford,Focus,29_14,2021,5,Red,2019.0,Hatchback,30837,1.0L,Manual,Petrol,15999.0,5.0,5.0,Warning Light,0,2,2021-05-02,1,339.99,9.0,2021-05-04,15.200.123.855.436.200
28599,Chrysler,Grand Voyager,17_4,2018,1,Black,2008.0,MPV,144500,2.8L,Automatic,Diesel,5995.0,7.0,5.0,Radiator Leaking,0,6,2018-01-06,3,239.9,6.0,2018-01-07,5.691.845.413.247.460
52869,Ford,Ka,29_23,2018,1,White,2015.0,Hatchback,31287,1.2L,Manual,Petrol,5399.0,4.0,3.0,Windscreen Crack,0,8,2018-01-08,1,232.394,1.0,2018-01-08,5.135.372.143.978.610
50495,Citroen,C3 Aircross,18_9,2018,5,Blue,2018.0,SUV,2010,1.2L,Manual,Petrol,15995.0,5.0,5.0,Tyre Alignment,0,22,2018-05-22,2,11.102.418.700.431.100,1.0,2018-05-22,15.196.572.976.020.700
23856,Ford,Ka,29_23,2018,5,White,2011.0,Hatchback,63500,1.2L,Manual,Petrol,3190.0,4.0,3.0,Tyre Alignment,0,4,2018-05-04,1,-3.979.448.548.105.160,33.933.076.455.532.500,2018-05-12,30.386.329.812.903.000
50698,Ford,B-Max,29_1,2018,5,Gelb,2015.0,MPV,26033,1.6L,Automatic,Petrol,8358.0,5.0,5.0,Starter Motor Issue,0,14,2018-05-14,1,14.357.999.999.999.900,3.0,2018-05-14,7.943.401.350.036.830
40924,Ford,Ka,29_23,2018,5,Blue,2009.0,Hatchback,78594,1.2L,Manual,Petrol,2995.0,4.0,3.0,Electrical Issue,4,27,2018-05-27,1,2.564.904.742.897.800,2.0,2018-05-27,28.431.613.718.882.200
4082,Ford,C-Max,29_2,2018,4,White,2013.0,MPV,37193,1.6L,Manual,Diesel,8000.0,5.0,5.0,Alternator Failing,0,25,2018-04-25,1,-200.0,2.0,2018-04-25,760.233.495.749.601
5070,Ford,Ka,29_23,2018,8,Silver,2008.0,Hatchback,55047,1.3L,Manual,Petrol,900.0,5.0,3.0,Flat Tyres,0,10,2018-08-10,1,20.27,1.0,2018-08-10,8.530.608.867.912.780
38258,Citroen,C1,18_6,2018,2,Grey,2007.0,Hatchback,77525,1.0L,Manual,Petrol,1890.0,4.0,3.0,Steering Wheel Shaking,0,11,2018-02-11,2,41.89,2.0,2018-02-11,17.929.090.811.464.700
9356,Dacia,Sandero Stepway,22_4,2021,5,White,2019.0,Hatchback,6530,0.9L,Manual,Petrol,9330.0,5.0,5.0,Starter Motor Issue,0,12,2021-05-12,1,153.3,3.0,2021-05-12,8.859.729.806.620.820
20699,Ford,Kuga,29_25,2018,5,Red,2015.0,SUV,10113,2.0L,Automatic,Diesel,14298.0,5.0,5.0,Windscreen Crack,0,18,2018-05-18,1,285.788,1.0,2018-05-18,13.585.560.365.050.600
5452,Citroen,C3,18_8,2018,6,Blue,2014.0,Hatchback,12000,1.6L,Automatic,Petrol,7995.0,5.0,5.0,Warning Light,0,12,2018-06-12,2,439.95,18.0,2018-06-16,758.895.561.284.927
47451,Fiat,Grande Punto,28_15,2018,4,Gelb,2007.0,Hatchback,84979,1.3L,Manual,Diesel,1875.0,5.0,5.0,Gear Box Issue,0,6,2018-04-06,1,58.75,2.0,2018-04-06,17.751.313.352.576.700
32101,Ford,S-Max,29_31,2018,8,Silver,2013.0,MPV,42559,2.0L,Manual,Diesel,9995.0,7.0,5.0,Flat Tyres,0,17,2018-08-17,1,229.985,1.0,2018-08-17,9.493.480.054.245.270
20578,Bentley,Continental,10_5,2021,6,Grey,2019.0,Coupe,10900,6.0L,Automatic,Petrol,159999.0,4.0,2.0,Warning Light,0,23,2021-06-23,3,2139.99,27.0,2021-06-29,15.200.421.519.788.500
26665,Fiat,Grande Punto,28_15,2018,5,Blue,2007.0,Hatchback,46000,1.2L,Manual,Petrol,1950.0,4.0,3.0,Electrical Issue,4,24,2018-05-24,1,45.85,2.0,2018-05-24,1.849.045.671.341.730
7538,Bentley,Continental,10_5,2018,4,Black,2004.0,Coupe,99000,6.0L,Automatic,Petrol,22995.0,4.0,2.0,Alternator Failing,0,27,2018-04-27,3,5.799.000.000.000.000,6.0,2018-04-28,2.184.774.518.448.430
49164,Citroen,DS3,21_1,2018,4,Black,2013.0,Hatchback,17000,1.6L,Manual,Diesel,6494.0,4.0,3.0,Engine Issue,4,9,2018-04-09,2,724.7,20.0,2018-04-14,6.174.544.757.714.390
13275,Ford,Focus,29_14,2018,7,White,2010.0,Hatchback,129543,1.6L,Manual,Diesel,2193.0,5.0,5.0,Steering Wheel Shaking,0,4,2018-07-04,1,22.193,1.0,2018-07-04,2.079.443.745.690.700
52763,Ferrari,812 Superfast,27_12,2021,5,Grey,2019.0,Coupe,4500,6.5L,Automatic,Petrol,269898.0,2.0,2.0,Flat Tyres,0,21,2021-05-21,3,1.409.694,3.0,2021-05-21,25.639.740.213.330.600
37898,Ford,Transit Custom,29_38,2018,5,Red,2018.0,Wood,50,2.0L,Automatic,Diesel,34495.0,3.0,6.0,Gear Box Issue,0,2,2018-05-02,1,384.95,2.0,2018-05-02,3.276.334.195.798.830
24760,Ford,Fiesta,29_13,2018,7,Black,2006.0,Hatchback,73245,1.25L,Manual,Petrol,1199.0,5.0,3.0,Transmission Issue,3,10,2018-07-10,1,170.791,8.0,2018-07-12,114.804.926.401.097
25638,DS,5,21_5,2018,4,Black,2016.0,Hatchback,22853,1.6L,Manual,Diesel,13295.0,5.0,5.0,Electrical Issue,1,11,2018-04-11,2,93.295,4.0,2018-04-12,126.238.669.326.187
6685,Ford,Mondeo,29_27,2018,4,Silver,2016.0,Hatchback,51165,1.5L,Manual,Diesel,11200.0,5.0,5.0,Warning Light,0,18,2018-04-18,1,292.0,9.0,2018-04-20,10.635.779.375.813.600
6352,Honda,Jazz,34_11,2018,5,Silver,2005.0,Hatchback,49000,1.4L,Automatic,Petrol,3495.0,5.0,5.0,Flat Tyres,0,15,2018-05-15,1,210.485,1.0,2018-05-15,3.321.667.275.367.100
42537,Ford,Ka,29_23,2018,3,Red,2012.0,Hatchback,22382,1.2L,Manual,Petrol,3749.0,4.0,3.0,Steering Wheel Shaking,0,1,2018-03-01,1,23.749,1.0,2018-03-01,356.309.735.465.865
30441,Ford,Fiesta,29_13,2018,8,Black,2016.0,Hatchback,30588,1.25L,Manual,Petrol,7700.0,5.0,5.0,Radiator Leaking,0,7,2018-08-07,1,194.0,2.0,2018-08-07,7.309.366.335.970.590
3514,Ford,Fiesta,29_13,2018,7,Gelb,2018.0,Hatchback,2492,999.0L,Manual,Petrol,15177.0,5.0,3.0,Transmission Issue,2,6,2018-07-06,1,166.239,3.0,2018-07-06,14.417.183.289.016.700
7621,Ford,Mondeo,29_27,2018,5,Silver,2010.0,Estate,89000,2.0L,Automatic,Diesel,6250.0,5.0,5.0,Engine Issue,3,19,2018-05-19,1,865.0,12.0,2018-05-22,5.932.284.749.998.780
10895,Ford,Galaxy,29_19,2018,7,Silver,2017.0,MPV,16000,2.0L,Automatic,still_Diesel_but_you_found_an_easteregg,19950.0,7.0,5.0,Radiator Leaking,0,16,2018-07-16,1,-439.0,2.0,2018-07-16,1.895.584.907.608.580
25815,Ford,Kuga,29_25,2018,6,Grey,2009.0,SUV,122176,2.0L,Manual,Diesel,4995.0,5.0,5.0,Steering Wheel Shaking,0,15,2018-06-15,1,24.995,1.0,2018-06-15,4.747.416.846.633.340
17732,Dacia,Sandero,22_3,2018,2,Black,2015.0,Hatchback,24637,1.5L,Manual,still_Diesel_but_you_found_an_easteregg,5295.0,5.0,5.0,Steering Wheel Shaking,0,24,2018-02-24,1,-25.295,1.0,2018-02-24,5.026.277.108.025.390
35999,Ford,S-Max,29_31,2018,7,White,2017.0,MPV,881,2.0L,Automatic,Diesel,25207.0,7.0,5.0,Alternator Failing,0,13,2018-07-13,1,544.14,2.0,2018-07-13,23.939.350.279.294.300
46901,Citroen,DS3,21_1,2018,8,Yellow,2011.0,Hatchback,41906,1.6L,Manual,Diesel,5995.0,4.0,3.0,Alternator Failing,0,3,2018-08-03,2,-199.9,4.0,2018-08-04,5.695.544.928.906.260
39359,Citroen,Grand C4 Picasso,18_24,2018,2,Red,2014.0,MPV,28000,1.6L,Manual,Diesel,10295.0,7.0,5.0,Flat Tyres,0,19,2018-02-19,2,-430.885,2.0,2018-02-19,9.781.839.960.612.770
48659,Ford,Galaxy,29_19,2018,8,Black,2011.0,MPV,71000,2.0L,Manual,Diesel,7995.0,7.0,5.0,Engine Issue,2,17,2018-08-17,1,1519.25,16.0,2018-08-21,7.600.094.209.155.960
23698,Fiat,Grande Punto,28_15,2018,7,White,2009.0,Hatchback,57000,1.4L,Manual,Petrol,2495.0,5.0,5.0,Transmission Issue,3,23,2018-07-23,1,-182.455,8.0,2018-07-25,23.757.618.857.107.400
2509,Citroen,C4 Cactus,18_13,2018,4,Black,2015.0,Hatchback,41031,1.2L,Manual,Petrol,7750.0,5.0,5.0,Starter Motor Issue,0,15,2018-04-15,2,197.5,6.0,2018-04-16,737.373.426.946.476
6681,Citroen,C2,18_7,2018,8,Silver,2005.0,Hatchback,81611,1.1L,Manual,Petrol,725.0,4.0,3.0,Steering Wheel Shaking,0,14,2018-08-14,2,40.725,2.0,2018-08-14,6.912.811.610.975.890
48194,Ford,Kuga,29_25,2018,8,Yellow,2013.0,SUV,33776,2.0L,Manual,Diesel,10330.0,5.0,5.0,Gear Box Issue,0,23,2018-08-23,1,143.3,2.0,2018-08-23,9.810.656.856.345.410
6978,Fiat,500,28_2,2018,8,Black,2013.0,Hatchback,38000,1.2L,Manual,Petrol,4495.0,4.0,3.0,Brake Pads Worn,0,20,2018-08-20,1,422.475,2.0,2018-08-20,42.781.406.702.258.600
47061,Ford,Mustang,29_28,2018,5,Gelb,2017.0,Coupe,10712,5.0L,Automatic,Petrol,36999.0,4.0,3.0,Flat Tyres,0,9,2018-05-09,1,310.997,1.0,2018-05-09,3.515.391.680.630.450
37740,Ford,Kuga,29_25,2018,5,Orange,2015.0,SUV,44605,2.0L,Manual,Diesel,11800.0,5.0,5.0,Tyre Alignment,0,17,2018-05-17,1,11.18,0.5,2018-05-17,11.206.679.789.576.200
6777,Citroen,C3,18_8,2021,5,Orange,2019.0,Hatchback,23145,1.2L,Manual,Petrol,8524.0,5.0,5.0,Sensor Malfunction,0,2,2021-05-02,2,17.472.377.094.870.300,6.0,2021-05-03,80.904.847.307.389.100
171,Chevrolet,Kalos,16_10,2018,8,Blue,2007.0,Hatchback,105457,1.2L,Manual,Petrol,890.0,5.0,3.0,Sensor Malfunction,0,3,2018-08-03,1,34.189.826.142.287.600,3.0,2018-08-03,8.476.949.072.096.120
3014,Ford,Mondeo,29_27,2018,5,White,2017.0,Hatchback,26234,2.0L,Automatic,Diesel,16489.0,5.0,5.0,Starter Motor Issue,0,9,2018-05-09,1,224.89,3.0,2018-05-09,15.667.510.317.687.400
18817,Ford,B-Max,29_1,2018,3,Gelb,2015.0,MPV,33905,1.6L,Automatic,Petrol,7700.0,5.0,5.0,Gear Box Issue,0,15,2018-03-15,1,117.0,2.0,2018-03-15,7.307.152.714.148.460
25454,Honda,HR-V,34_8,2018,3,Black,2018.0,SUV,1000,1.5L,Automatic,Petrol,22950.0,5.0,5.0,Sensor Malfunction,0,9,2018-03-09,1,1207.5,3.0,2018-03-09,2.180.707.129.881.450
29386,Honda,CR-V,34_3,2018,5,White,2012.0,SUV,39288,2.2L,Automatic,Diesel,12499.0,5.0,5.0,Tyre Alignment,0,28,2018-05-28,1,11.2499,0.5,2018-05-28,11.874.429.700.450.100
8270,Dacia,Duster,22_1,202,11,Grey,2019.0,SUV,12636,1.3L,Manual,Petrol,12799.0,5.0,5.0,Starter Motor Issue,0,28,2020-11-28,1,187.99,3.0,2020-11-28,12.166.790.973.411.500
41654,Ford,Focus,29_14,2018,5,Gelb,2014.0,Hatchback,33109,1.6L,Manual,Diesel,8500.0,5.0,5.0,Starter Motor Issue,0,8,2018-05-08,1,145.0,3.0,2018-05-08,8.071.622.554.012.160
24597,Citroen,DS4,21_3,2018,8,Purple,2014.0,Hatchback,65847,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,6990.0,5.0,5.0,Starter Motor Issue,0,11,2018-08-11,2,189.9,6.0,2018-08-12,6.630.996.220.076.230
44982,Ford,Ka,29_23,2018,8,Red,2014.0,Hatchback,11734,1.2L,Manual,Petrol,5000.0,4.0,3.0,Transmission Issue,2,23,2018-08-23,1,95.0,3.0,2018-08-23,4.753.884.185.776.420
24216,Ford,Fiesta,29_13,2018,8,Green,2004.0,Hatchback,98000,1.4L,Manual,Petrol,1000.0,5.0,5.0,Sensor Malfunction,0,13,2018-08-13,1,-110.0,3.0,2018-08-13,944.938.432.695.422
34594,Citroen,C4,18_12,2018,5,Red,2005.0,Hatchback,79000,1.6L,Manual,Petrol,895.0,5.0,5.0,Transmission Issue,1,10,2018-05-10,2,-162.685,8.0,2018-05-12,8.440.109.474.013.750
3148,Ford,Edge,29_5,2017,8,Gold,2017.0,SUV,4001,2.0L,Manual,Diesel,27795.0,5.0,5.0,Warning Light,0,22,2017-08-22,1,457.95,9.0,2017-08-24,2.640.660.416.349.010
13681,Fiat,500,28_2,2021,5,Grey,2019.0,Hatchback,9400,1.2L,Manual,Petrol,8495.0,4.0,3.0,Brake Pads Worn,0,26,2021-05-26,1,442.475,2.0,2021-05-26,8.066.780.174.066.310
43048,Ford,B-Max,29_1,2018,7,Red,2014.0,MPV,23932,1.0L,Manual,Petrol,8801.0,5.0,5.0,Brake Pads Worn,0,21,2018-07-21,1,-444.005,2.0,2018-07-21,8.370.995.226.283.120
26252,Fiat,Punto Evo,28_20,2018,7,Black,2010.0,Hatchback,27062,1.4L,Manual,Petrol,3995.0,4.0,5.0,Warning Light,0,9,2018-07-09,1,219.95,9.0,2018-07-11,3.801.639.934.772.110
30915,Citroen,C4 Picasso,18_14,2018,8,Blue,2008.0,MPV,96456,1.6L,Automatic,Diesel,1895.0,5.0,5.0,Radiator Leaking,0,27,2018-08-27,2,117.9,4.0,2018-08-28,17.970.867.718.374.000
48091,DS,3,21_1,2017,11,Black,2017.0,Hatchback,2115,1.2L,Manual,Petrol,10699.0,5.0,3.0,Alternator Failing,0,15,2017-11-15,2,293.98,4.0,2017-11-16,10.170.640.993.114.300
3634,Ford,Fiesta,29_13,2021,5,Grey,2019.0,Hatchback,22000,1.1L,Manual,Petrol,5995.0,5.0,5.0,Tyre Alignment,0,5,2021-05-05,1,10.5995,0.5,2021-05-05,5.698.327.056.870.000
17477,Bentley,Continental,10_5,2018,4,Grey,2012.0,Coupe,12070,6.0L,Automatic,Petrol,65995.0,4.0,2.0,Gear Box Issue,0,2,2018-04-02,3,779.95,6.0,2018-04-03,6.268.870.941.715.360
22469,Ford,Fiesta,29_13,2018,5,Silver,2004.0,Hatchback,-2919,1.25L,Manual,Petrol,1295.0,5.0,3.0,Brake Pads Worn,0,10,2018-05-10,1,406.475,2.0,2018-05-10,1.225.866.495.380.590
10642,Ford,Galaxy,29_19,2018,4,Black,2017.0,MPV,16558,2.0L,Manual,Diesel,19998.0,7.0,5.0,Starter Motor Issue,0,17,2018-04-17,1,259.98,3.0,2018-04-17,1.900.378.510.108.090
51919,Citroen,C3 Picasso,18_10,2018,5,Grey,2009.0,MPV,77202,1.6L,Manual,Diesel,3690.0,5.0,5.0,Sensor Malfunction,0,11,2018-05-11,2,-1.789.767.605.838.410,6.0,2018-05-12,35.088.993.485.988.100
2289,Ford,Kuga,29_25,2018,4,Silver,2015.0,SUV,9517,2.0L,Automatic,Diesel,14800.0,5.0,5.0,Flat Tyres,0,17,2018-04-17,1,24.44,1.0,2018-04-17,14.056.184.821.932.200
12864,Ford,Fiesta,29_13,2018,8,Silver,2007.0,Hatchback,133000,1.25L,Manual,Petrol,1390.0,5.0,5.0,Radiator Leaking,0,11,2018-08-11,1,67.8,2.0,2018-08-11,13.207.166.117.549.800
52028,Ford,C-Max,29_2,2018,7,Red,2017.0,MPV,5599,1.0L,Manual,Petrol,16980.0,5.0,5.0,Transmission Issue,1,15,2018-07-15,1,130.94,4.0,2018-07-16,1.612.515.239.784.770
37021,Ford,Focus,29_14,2018,5,Gelb,2010.0,Hatchback,40000,1.6L,Automatic,Petrol,3850.0,5.0,5.0,Gear Box Issue,0,2,2018-05-02,1,78.5,2.0,2018-05-02,3.654.198.176.009.900
28163,Dacia,Sandero,22_3,2018,5,Grey,2015.0,Hatchback,14449,1.5L,Manual,Diesel,6999.0,5.0,5.0,Steering Wheel Shaking,0,19,2018-05-19,1,26.999,1.0,2018-05-19,664.730.358.550.814
40856,Ford,Mondeo,29_27,2018,8,Grey,2008.0,Estate,39893,2.0L,Manual,Petrol,5721.0,17.0,5.0,Gear Box Issue,0,6,2018-08-06,1,97.21,2.0,2018-08-06,5.448.392.455.209.990
46212,Honda,S2000,34_16,2018,1,Blue,2003.0,Convertible,119000,2.0L,Manual,Petrol,5995.0,2.0,2.0,Brake Pads Worn,0,21,2018-01-21,1,429.975,2.0,2018-01-21,5.699.860.474.186.410
7419,Ford,EcoSport,29_4,202,9,Red,2019.0,SUV,7817,1.0L,Manual,Petrol,14000.0,5.0,5.0,Steering Wheel Shaking,0,21,2020-09-21,1,34.0,1.0,2020-09-21,13.299.813.056.960.700
30437,Citroen,Grand C4 Picasso,18_24,2018,6,Red,2017.0,MPV,21136,1.6L,Manual,Diesel,13495.0,10.0,5.0,Radiator Leaking,0,8,2018-06-08,2,349.9,4.0,2018-06-09,12.824.194.575.068.900
3334,Ford,S-Max,29_31,2018,7,Black,2015.0,MPV,35658,2.0L,Automatic,Diesel,13995.0,7.0,5.0,Gear Box Issue,0,14,2018-07-14,1,17.995.000.000.000.000,2.0,2018-07-14,13.297.813.183.747.000
28118,Ford,Mondeo,29_27,2018,8,Blue,2007.0,Estate,274000,2.0L,Manual,Diesel,585.0,5.0,5.0,Windscreen Crack,0,7,2018-08-07,1,20.351,1.0,2018-08-07,5.592.833.175.523.510
4826,Citroen,DS3 Cabrio,21_1,2018,5,Red,2015.0,Convertible,20000,1.6L,Automatic,Petrol,8790.0,5.0,2.0,Tyre Alignment,0,13,2018-05-13,2,20.879,1.0,2018-05-13,834.332.700.177.217
46534,Abarth,595,2_4,2018,7,White,2018.0,Hatchback,19,1.4L,Manual,Petrol,13800.0,4.0,3.0,Excessive Emissions,0,3,2018-07-03,2,52.42,2.0,2018-07-03,13.110.666.586.866
